Data,Abertura,Alta,Baixa,Fechamento,Fechamento Ajustado,Volume,Amplitude,MA7,MA14,MA30,Retorno Diário,True Range (TR),Average True Range (ATR),Relative Strength Index (RSI),Porcentagem de crescimento anual,Porcentagem de crescimento diário,Crescimento Diário Absoluto,Dia,Mês
2023-10-02,9.453499794006348,9.453499794006348,9.453499794006348,9.453499794006348,9.453499794006348,0,0.0,9.480628558567592,9.508785724639893,9.533056704203288,0.0009423044513787726,0.0,0.0,15.320223991247644,0.7137974871683772,0.09423044513787726,0.008899688720703125,Segunda-feira,Outubro
2023-10-03,9.437800407409668,9.437800407409668,9.437800407409668,9.437800407409668,9.437800407409668,0,0.0,9.471085820879255,9.501521451132637,9.529713376363118,-0.0016606957146847456,0.0,0.0,14.265129682997127,0.7137974871683772,-0.16606957146847456,-0.015699386596679688,Terça-feira,Outubro
2023-10-04,9.401900291442871,9.401900291442871,9.401900291442871,9.401900291442871,9.401900291442871,0,0.0,9.456528663635254,9.49199288231986,9.525100040435792,-0.0038038647160424377,0.0,0.0,11.666209920526185,0.7137974871683772,-0.38038647160424377,-0.035900115966796875,Quarta-feira,Outubro
2023-10-06,9.388299942016602,9.388299942016602,9.388299942016602,9.388299942016602,9.388299942016602,0,0.0,9.440957205636161,9.480778626033239,9.520956707000732,-0.0014465532503730172,0.0,0.0,5.799405024003093,0.7137974871683772,-0.14465532503730172,-0.013600349426269531,Sexta-feira,Outubro
2023-10-09,9.371500015258789,9.371500015258789,9.371500015258789,9.371500015258789,9.371500015258789,0,0.0,9.424414362226214,9.468692915780204,9.51613670984904,-0.001789453560449794,0.0,0.0,5.426617559127521,0.7137974871683772,-0.1789453560449794,-0.0167999267578125,Segunda-feira,Outubro
2023-10-10,9.373299598693848,9.373299598693848,9.373299598693848,9.373299598693848,9.373299598693848,0,0.0,9.410128593444824,9.457035745893206,9.510453351338704,0.00019202725626943362,0.0,0.0,6.456422835390995,0.7137974871683772,0.019202725626943362,0.0017995834350585938,Terça-feira,Outubro
2023-10-11,9.392399787902832,9.392399787902832,9.392399787902832,9.392399787902832,9.392399787902832,0,0.0,9.402671405247279,9.446642875671387,9.505063343048096,0.002037723109975742,0.0,0.0,14.529298527866388,0.7137974871683772,0.2037723109975742,0.019100189208984375,Quarta-feira,Outubro
2023-10-12,9.408900260925293,9.408900260925293,9.408900260925293,9.408900260925293,9.408900260925293,0,0.0,9.396300043378558,9.438464300973076,9.500150012969971,0.001756789893432087,0.0,0.0,22.35632713206853,0.7137974871683772,0.1756789893432087,0.016500473022460938,Quinta-feira,Outubro
2023-10-13,9.400300025939941,9.400300025939941,9.400300025939941,9.400300025939941,9.400300025939941,0,0.0,9.39094284602574,9.431014333452497,9.494506676991781,-0.0009140531567826127,0.0,0.0,23.514511004339738,0.7137974871683772,-0.09140531567826127,-0.008600234985351562,Sexta-feira,Outubro
2023-10-16,9.394700050354004,9.394700050354004,9.394700050354004,9.394700050354004,9.394700050354004,0,0.0,9.389914240155901,9.423221451895577,9.48814001083374,-0.0005957230695280424,0.0,0.0,22.95482699599995,0.7137974871683772,-0.059572306952804244,-0.0055999755859375,Segunda-feira,Outubro
2023-10-17,9.371700286865234,9.371700286865234,9.371700286865234,9.371700286865234,9.371700286865234,0,0.0,9.387542860848564,9.414250033242363,9.480956681569417,-0.0024481636843640686,0.0,0.0,21.219061272120953,0.7137974871683772,-0.24481636843640686,-0.02299976348876953,Terça-feira,Outubro
2023-10-18,9.355199813842773,9.355199813842773,9.355199813842773,9.355199813842773,9.355199813842773,0,0.0,9.385214260646276,9.404814311436244,9.47310667037964,-0.001760670157750055,0.0,0.0,20.605224624917767,0.7137974871683772,-0.1760670157750055,-0.016500473022460938,Quarta-feira,Outubro
2023-10-19,9.326800346374512,9.326800346374512,9.326800346374512,9.326800346374512,9.326800346374512,0,0.0,9.378571510314941,9.394350051879883,9.465086682637532,-0.0030356879632051914,0.0,0.0,19.36429557184681,0.7137974871683772,-0.30356879632051914,-0.02839946746826172,Quinta-feira,Outubro
2023-10-20,9.304100036621094,9.304100036621094,9.304100036621094,9.304100036621094,9.304100036621094,0,0.0,9.365957260131836,9.384314332689558,9.456666692097981,-0.002433879670453276,0.0,0.0,19.86269704569537,0.7137974871683772,-0.2433879670453276,-0.02270030975341797,Sexta-feira,Outubro
2023-10-23,9.313199996948242,9.313199996948242,9.313199996948242,9.313199996948242,9.313199996948242,0,0.0,9.3522857938494,9.374292918613978,9.448776690165202,0.0009780591665320415,0.0,0.0,19.931489210368184,0.7137974871683772,0.09780591665320415,0.009099960327148438,Segunda-feira,Outubro
2023-10-24,9.30679988861084,9.30679988861084,9.30679988861084,9.30679988861084,9.30679988861084,0,0.0,9.338928631373815,9.364935738699776,9.440510018666584,-0.0006872082999934692,0.0,0.0,20.758934273379822,0.7137974871683772,-0.06872082999934692,-0.006400108337402344,Terça-feira,Outubro
2023-10-25,9.32919979095459,9.32919979095459,9.32919979095459,9.32919979095459,9.32919979095459,0,0.0,9.329571451459612,9.359742845807757,9.433303356170654,0.0024068318446559545,0.0,0.0,32.73153140092241,0.7137974871683772,0.24068318446559545,0.02239990234375,Quarta-feira,Outubro
2023-10-26,9.321700096130371,9.321700096130371,9.321700096130371,9.321700096130371,9.321700096130371,0,0.0,9.322428567068917,9.35498571395874,9.426043351491293,-0.0008038947597081014,0.0,0.0,33.7084575582399,0.7137974871683772,-0.08038947597081014,-0.00749969482421875,Quinta-feira,Outubro
