Data,Abertura,Alta,Baixa,Fechamento,Fechamento Ajustado,Volume,Amplitude,MA7,MA14,MA30,Retorno Diário,True Range (TR),Average True Range (ATR),Relative Strength Index (RSI),Porcentagem de crescimento anual,Porcentagem de crescimento diário,Crescimento Diário Absoluto,Dia,Mês
2016-09-26,13.766667366027832,14.066666603088379,13.766667366027832,13.932666778564453,13.932666778564453,35916000,0.2999992370605469,13.756856918334961,13.472333226885114,14.00313336054484,0.007423489184726462,0.2999992370605469,0.33680970328194754,60.006497257720376,45.313531530399786,0.7423489184726462,0.10266685485839844,Segunda-feira,Setembro
2016-09-27,13.976667404174805,13.998666763305664,13.640666961669922,13.720666885375977,13.720666885375977,50598000,0.3579998016357422,13.76076180594308,13.491857051849365,13.959177811940512,-0.015216031256459872,0.3579998016357422,0.33480964388166157,56.242396047186,45.313531530399786,-1.5216031256459872,-0.21199989318847656,Terça-feira,Setembro
2016-09-28,13.833999633789062,13.883333206176758,13.684000015258789,13.751333236694336,13.751333236694336,31326000,0.19933319091796875,13.760095187595912,13.534285613468715,13.92064447402954,0.002235048163077513,0.19933319091796875,0.33223819732666016,65.38861025324275,45.313531530399786,0.22350481630775132,0.030666351318359375,Quarta-feira,Setembro
2016-09-29,13.706666946411133,13.821999549865723,13.371999740600586,13.380000114440918,13.380000114440918,40905000,0.4499998092651367,13.72257137298584,13.563952241625104,13.870555591583251,-0.027003426930455432,0.4499998092651367,0.33476196016584125,59.84823815881355,45.313531530399786,-2.700342693045543,-0.37133312225341797,Quinta-feira,Setembro
2016-09-30,13.480667114257812,13.665332794189453,13.303333282470703,13.60200023651123,13.60200023651123,38794500,0.36199951171875,13.711238179888044,13.591237953730992,13.827266693115234,0.016591937232549814,0.36199951171875,0.32599994114467074,59.20334316111434,45.313531530399786,1.6591937232549814,0.2220001220703125,Sexta-feira,Setembro
2016-10-03,14.153332710266113,14.378000259399414,13.883333206176758,14.24666690826416,14.24666690826416,89998500,0.49466705322265625,13.780476297651019,13.675285611833845,13.802155590057373,0.047394990482537924,0.49466705322265625,0.33733327048165457,72.89236945138467,45.313531530399786,4.739499048253792,0.6446666717529297,Segunda-feira,Outubro
2016-10-04,14.206666946411133,14.221332550048828,13.921333312988281,14.093999862670898,14.093999862670898,53122500,0.2999992370605469,13.818190574645996,13.746714183262416,13.776555569966634,-0.010715983364832038,0.2999992370605469,0.3441903931753976,68.52767517764782,45.313531530399786,-1.0715983364832038,-0.15266704559326172,Terça-feira,Outubro
2016-10-05,14.149333000183105,14.210000038146973,13.874667167663574,13.897333145141602,13.897333145141602,28162500,0.33533287048339844,13.813142912728447,13.784999915531703,13.740155569712321,-0.013953932130380098,0.33533287048339844,0.3389998844691685,60.197876586236966,45.313531530399786,-1.3953932130380098,-0.19666671752929688,Quarta-feira,Outubro
2016-10-06,13.497332572937012,13.61400032043457,13.347332954406738,13.399999618530273,13.399999618530273,70551000,0.26666736602783203,13.76733330317906,13.76404755456107,13.692111110687256,-0.03578625635704735,0.26666736602783203,0.32614285605294363,44.74940782281594,45.313531530399786,-3.5786256357047352,-0.4973335266113281,Quinta-feira,Outubro
2016-10-07,13.399999618530273,13.421333312988281,13.053333282470703,13.107333183288574,13.107333183288574,52395000,0.3680000305175781,13.675333295549665,13.71771424157279,13.637999979654948,-0.021840779371141483,0.3680000305175781,0.3313333647591727,39.272328444252935,45.313531530399786,-2.1840779371141483,-0.2926664352416992,Sexta-feira,Outubro
